Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-06-09,32.022,32.277,28.964,29.993,53064200,0.0,0.0
2017-06-12,29.464,31.061,28.631,30.581,46550900,0.0,0.0
2017-06-13,31.12,31.601,30.16,30.914,33767900,0.0,0.0
2017-06-14,31.15,31.159,30.238,30.444,28935000,0.0,0.0
2017-06-15,29.866,30.356,29.483,29.954,33670600,0.0,0.0
2017-06-16,30.022,30.385,29.229,29.268,42881700,0.0,0.0
2017-06-19,29.905,30.63,29.728,30.581,24915000,0.0,0.0
2017-06-20,30.777,30.954,30.121,30.219,25793300,0.0,0.0
2017-06-21,30.562,31.512,30.444,31.375,30579000,0.0,0.0
2017-06-22,31.405,31.757,31.13,31.258,23050800,0.0,0.0
2017-06-23,31.258,31.444,31.012,31.101,45323800,0.0,0.0
2017-06-26,31.806,32.306,31.316,31.855,34750700,0.0,0.0
2017-06-27,31.865,32.022,30.983,31.032,33221500,0.0,0.0
2017-06-28,31.434,31.64,30.816,31.601,28415900,0.0,0.0
2017-06-29,31.65,31.748,30.032,30.846,53948400,0.0,0.0
2017-06-30,31.483,31.512,29.121,29.268,73308000,0.0,0.0
2017-07-03,29.493,29.679,27.994,28.562,36830400,0.0,0.0
2017-07-05,28.964,29.954,28.964,29.905,40444600,0.0,0.0
2017-07-06,29.346,29.875,29.327,29.503,27143800,0.0,0.0
2017-07-07,29.621,29.895,29.385,29.601,22023100,0.0,0.0
2017-07-10,29.562,29.983,29.16,29.895,24907900,0.0,0.0
2017-07-11,29.944,30.767,29.905,30.748,28530500,0.0,0.0
2017-07-12,31.14,31.15,30.542,30.826,22258600,0.0,0.0
2017-07-13,30.924,31.218,30.228,30.513,23773000,0.0,0.0
2017-07-14,30.728,31.316,30.64,31.159,28887600,0.0,0.0
2017-07-17,31.042,31.228,30.816,31.091,22320500,0.0,0.0
2017-07-18,31.012,31.277,30.777,31.267,14045000,0.0,0.0
2017-07-19,31.414,31.708,31.022,31.189,19984100,0.0,0.0
2017-07-20,31.297,31.385,30.797,31.365,23179300,0.0,0.0
2017-07-21,31.267,31.463,30.993,31.375,21146600,0.0,0.0
2017-07-24,31.365,31.375,30.875,31.042,17415500,0.0,0.0
2017-07-25,30.189,30.219,29.062,29.307,51216400,0.0,0.0
2017-07-26,29.258,29.454,29.091,29.219,26387400,0.0,0.0
2017-07-27,29.67,30.679,29.082,29.64,38967000,0.0,0.0
2017-07-28,29.366,29.385,28.386,28.699,31854900,0.0,0.0
2017-07-31,28.846,28.964,27.317,27.562,41112700,0.0,0.0
2017-08-01,27.66,28.366,27.278,27.778,28221600,0.0,0.0
2017-08-02,28.386,28.846,27.66,28.062,27226000,0.0,0.0
2017-08-03,27.827,27.837,27.062,27.278,30288400,0.0,0.0
2017-08-04,27.307,27.739,26.729,27.366,23947500,0.0,0.0
2017-08-07,27.376,28.043,27.249,28.023,16589300,0.0,0.0
2017-08-08,28.043,28.758,28.043,28.268,21903300,0.0,0.0
2017-08-09,27.945,28.317,27.798,28.013,14181800,0.0,0.0
2017-08-10,27.739,27.817,26.886,26.945,26147600,0.0,0.0
2017-08-11,26.896,27.484,26.317,27.454,23375900,0.0,0.0
2017-08-14,28.248,28.778,28.15,28.66,25254600,0.0,0.0
2017-08-15,28.915,29.219,28.562,29.091,23973600,0.0,0.0
2017-08-16,29.425,30.248,29.366,30.081,37879500,0.0,0.0
2017-08-17,29.719,29.924,29.023,29.033,26152500,0.0,0.0
2017-08-18,29.366,29.993,29.17,29.777,31178100,0.0,0.0
2017-08-21,29.924,29.993,28.699,28.974,26247700,0.0,0.0
2017-08-22,29.258,29.934,29.18,29.846,18821200,0.0,0.0
2017-08-23,29.376,30.13,29.278,29.846,21200400,0.0,0.0
2017-08-24,29.944,30.022,29.513,29.621,18056800,0.0,0.0
2017-08-25,29.699,29.787,29.454,29.689,13929800,0.0,0.0
2017-08-28,29.826,30.591,29.817,30.464,22531000,0.0,0.0
2017-08-29,30.14,30.905,30.091,30.856,23151900,0.0,0.0
2017-08-30,31.022,31.052,30.758,30.983,17467900,0.0,0.0
2017-08-31,30.983,31.385,30.856,31.336,25694000,0.0,0.0
2017-09-01,31.493,32.228,31.493,31.953,26034000,0.0,0.0
2017-09-05,31.806,32.091,31.022,31.434,28866600,0.0,0.0
2017-09-06,31.434,32.051,31.424,31.61,29290200,0.0,0.0
2017-09-07,31.826,32.247,31.806,32.14,25353300,0.0,0.0
2017-09-08,32.149,32.365,31.669,31.806,19649300,0.0,0.0
2017-09-11,32.247,32.777,32.159,32.777,31012100,0.0,0.0
2017-09-12,33.022,33.855,32.894,33.61,38685800,0.0,0.0
2017-09-13,33.875,34.11,33.345,33.904,41588100,0.0,0.0
2017-09-14,33.747,34.159,33.62,33.894,23007000,0.0,0.0
2017-09-15,33.953,34.306,33.698,33.963,37417300,0.0,0.0
2017-09-18,34.433,35.09,34.325,34.727,41330100,0.0,0.0
2017-09-19,34.796,35.384,34.796,35.237,26392200,0.0,0.0
2017-09-20,35.315,35.874,34.639,35.257,42243000,0.0,0.0
2017-09-21,35.217,35.531,34.698,35.198,22464900,0.0,0.0
2017-09-22,34.894,35.502,34.894,35.355,21559800,0.0,0.0
2017-09-25,35.325,35.433,33.855,34.178,35607200,0.0,0.0
2017-09-26,34.531,34.668,33.414,33.502,55112600,0.0,0.0
2017-09-27,35.541,36.413,35.208,36.354,84593900,0.0,0.0
2017-09-28,36.413,37.697,36.09,37.207,52569900,0.0,0.0
2017-09-29,37.227,38.579,37.06,38.55,48711400,0.0,0.0
2017-10-02,38.815,39.569,38.579,39.216,54244800,0.0,0.0
2017-10-03,39.138,39.736,39.06,39.569,27322300,0.0,0.0
2017-10-04,39.344,39.628,38.138,38.775,37908400,0.0,0.0
2017-10-05,39.011,39.069,38.472,38.589,22501000,0.0,0.0
2017-10-06,38.226,38.883,38.04,38.883,25150300,0.0,0.0
2017-10-09,38.932,40.177,38.834,40.148,27279300,0.0,0.0
2017-10-10,40.628,41.167,39.658,41.147,48214100,0.0,0.0
2017-10-11,40.03,41.236,39.991,40.785,53023600,0.0,0.0
2017-10-12,40.393,40.922,39.491,39.775,66789800,0.0,0.0
2017-10-13,39.971,40.353,39.52,39.599,35371200,0.0,0.0
2017-10-16,40.069,40.746,39.707,40.667,33696800,0.0,0.0
2017-10-17,40.324,40.579,39.452,39.589,41233700,0.0,0.0
2017-10-18,40.226,41.118,40.001,40.824,43528000,0.0,0.0
2017-10-19,40.363,40.677,39.011,40.491,47676000,0.0,0.0
2017-10-20,41.167,41.334,40.618,40.677,36293700,0.0,0.0
2017-10-23,41.02,41.353,40.579,40.736,26844200,0.0,0.0
2017-10-24,40.912,41.177,40.608,40.775,26299400,0.0,0.0
2017-10-25,40.491,40.765,39.511,40.246,31061100,0.0,0.0
2017-10-26,40.353,40.363,39.511,39.795,27453500,0.0,0.0
2017-10-27,39.785,40.128,39.246,40.04,31094700,0.0,0.0
2017-10-30,39.922,41.03,39.873,40.824,29119500,0.0,0.0
2017-10-31,41.412,43.686,41.363,43.431,61972200,0.0,0.0
2017-11-01,43.902,44.431,42.912,43.5,38842900,0.0,0.0
2017-11-02,43.206,43.862,42.853,43.461,25813000,0.0,0.0
2017-11-03,43.882,44.107,42.49,42.843,27694600,0.0,0.0
2017-11-06,42.98,43.137,41.608,42.392,28841000,0.0,0.0
2017-11-07,42.716,43.363,42.471,43.078,32422900,0.0,0.0
2017-11-08,42.98,43.265,42.588,43.216,19519600,0.0,0.0
2017-11-09,42.823,42.823,41.735,42.637,32501100,0.0,0.0
2017-11-10,42.892,43.96,42.843,43.892,33840800,0.0,0.0
2017-11-13,43.451,44.96,43.314,44.696,30522300,0.0,0.0
2017-11-14,44.676,45.088,43.911,44.892,29899200,0.0,0.0
2017-11-15,44.294,44.833,43.735,44.46,22434500,0.0,0.0
2017-11-16,44.823,45.372,44.392,45.264,24192600,0.0,0.0
2017-11-17,45.617,45.627,44.823,45.244,22613300,0.0,0.0
2017-11-20,45.588,46.911,45.48,46.695,26975000,0.0,0.0
