Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-08-23,117.572,118.273,116.739,117.351,826800,0.0,0.0
2017-08-24,117.661,117.883,116.846,117.147,624200,0.0,0.0
2017-08-25,117.342,117.883,117.085,117.386,527600,0.0,0.0
2017-08-28,117.546,117.785,116.588,117.085,479000,0.0,0.0
2017-08-29,115.374,116.26,115.011,116.021,576400,0.0,0.0
2017-08-30,116.021,116.145,115.188,115.808,1885800,0.0,0.0
2017-08-31,115.808,116.713,115.667,116.606,1149400,0.0,0.0
2017-09-01,116.26,117.005,115.844,116.154,901200,0.0,0.0
2017-09-05,115.915,116.048,115.09,115.507,819100,0.0,0.0
2017-09-06,116.048,116.828,115.888,116.81,1671900,0.0,0.0
2017-09-07,117.896,118.253,117.397,117.932,1376300,0.788,0.0
2017-09-08,117.62,118.262,117.397,118.128,807000,0.0,0.0
2017-09-11,118.155,120.438,118.155,120.402,2149700,0.0,0.0
2017-09-12,119.796,121.16,119.412,120.233,1418500,0.0,0.0
2017-09-13,119.903,120.17,119.189,119.635,858400,0.0,0.0
2017-09-14,119.234,119.992,118.645,119.582,1314400,0.0,0.0
2017-09-15,119.671,120.251,118.984,119.698,1840100,0.0,0.0
2017-09-18,120.081,120.376,119.359,120.161,1030800,0.0,0.0
2017-09-19,120.456,121.802,120.09,121.74,2031900,0.0,0.0
2017-09-20,121.999,123.711,121.874,123.06,1681400,0.0,0.0
2017-09-21,123.158,123.907,122.908,123.577,923200,0.0,0.0
2017-09-22,123.497,123.497,122.4,122.712,922000,0.0,0.0
2017-09-25,121.713,122.908,121.553,122.801,1645300,0.0,0.0
2017-09-26,123.515,125.423,122.997,123.452,1490300,0.0,0.0
2017-09-27,124.148,124.843,122.462,123.702,1480600,0.0,0.0
2017-09-28,123.176,125.807,123.14,125.798,1453000,0.0,0.0
2017-09-29,125.967,126.529,124.326,124.62,1304300,0.0,0.0
2017-10-02,124.487,125.976,124.175,125.914,920200,0.0,0.0
2017-10-03,125.753,127.225,125.298,127.073,1006300,0.0,0.0
2017-10-04,127.082,127.501,126.475,126.948,739200,0.0,0.0
2017-10-05,127.135,127.287,126.422,126.948,803300,0.0,0.0
2017-10-06,126.698,126.975,126.19,126.6,1190400,0.0,0.0
2017-10-09,126.458,126.52,125.414,125.628,579900,0.0,0.0
2017-10-10,125.949,126.565,125.164,125.405,879600,0.0,0.0
2017-10-11,125.575,125.976,124.781,125.905,781700,0.0,0.0
2017-10-12,125.325,126.618,125.164,126.52,880800,0.0,0.0
2017-10-13,126.886,127.412,126.52,126.823,648700,0.0,0.0
2017-10-16,126.324,126.672,125.182,126.003,746600,0.0,0.0
2017-10-17,126.261,126.484,125.494,126.137,633000,0.0,0.0
2017-10-18,125.949,125.949,124.763,124.763,937300,0.0,0.0
2017-10-19,124.701,125.512,124.442,125.218,881000,0.0,0.0
2017-10-20,125.851,127.653,125.432,127.653,1185000,0.0,0.0
2017-10-23,128.125,128.384,127.028,127.028,1225500,0.0,0.0
2017-10-24,128.116,128.937,127.18,127.483,1076000,0.0,0.0
2017-10-25,127.51,128.366,127.028,128.081,1424900,0.0,0.0
2017-10-26,128.99,133.69,127.786,133.414,2803700,0.0,0.0
2017-10-27,133.102,133.565,131.844,132.112,2127100,0.0,0.0
2017-10-30,132.62,133.324,130.827,131.496,1727100,0.0,0.0
2017-10-31,131.853,131.898,130.292,130.31,1533000,0.0,0.0
2017-11-01,132.531,132.691,131.086,131.915,1317700,0.0,0.0
2017-11-02,131.603,131.996,130.649,131.898,1233600,0.0,0.0
2017-11-03,131.639,131.96,130.631,131.541,1011800,0.0,0.0
2017-11-06,131.541,131.996,131.22,131.514,615900,0.0,0.0
2017-11-07,131.987,132.834,131.594,132.834,864000,0.0,0.0
2017-11-08,132.923,133.815,132.602,133.744,1759900,0.0,0.0
2017-11-09,133.021,133.993,132.299,132.397,1908200,0.0,0.0
2017-11-10,132.388,132.566,131.63,132.236,1283200,0.0,0.0
2017-11-13,130.551,132.495,129.971,132.121,1455900,0.0,0.0
2017-11-14,131.817,131.835,130.676,131.657,1056100,0.0,0.0
2017-11-15,131.282,131.541,130.087,130.355,1943800,0.0,0.0
2017-11-16,131.541,132.95,130.899,132.914,1779900,0.0,0.0
2017-11-17,132.977,135.055,132.914,134.341,2930700,0.0,0.0
2017-11-20,134.341,134.823,134.145,134.546,1497800,0.0,0.0
2017-11-21,134.983,135.804,134.475,134.974,2127900,0.0,0.0
2017-11-22,135.385,135.991,134.832,135.304,2341000,0.0,0.0
2017-11-24,136.49,137.204,136.232,136.339,807800,0.0,0.0
2017-11-27,136.82,137.266,135.438,135.625,1253100,0.0,0.0
2017-11-28,135.848,139.478,135.367,139.442,2641100,0.0,0.0
2017-11-29,139.362,139.362,137.632,138.381,1301700,0.0,0.0
2017-11-30,138.943,139.094,136.66,137.266,3178300,0.0,0.0
