Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-08-11,17.417,17.57,17.263,17.4,3762800,0.0,0.0
2017-08-14,17.58,18.062,17.475,17.905,3457600,0.0,0.0
2017-08-15,17.923,17.923,17.667,17.805,2157200,0.0,0.0
2017-08-16,17.945,18.368,17.795,18.265,3008400,0.0,0.0
2017-08-17,18.243,18.417,18.175,18.195,5405600,0.0,0.0
2017-08-18,18.145,18.622,18.032,18.3,4939600,0.0,0.0
2017-08-21,18.288,18.413,18.042,18.265,3619200,0.0,0.0
2017-08-22,18.392,19.73,18.265,18.978,7157600,0.0,0.0
2017-08-23,18.827,18.995,18.698,18.798,2957600,0.0,0.0
2017-08-24,18.79,18.972,18.663,18.875,2547200,0.0,0.0
2017-08-25,18.917,19.028,18.81,18.88,3819600,0.0,0.0
2017-08-28,18.808,18.955,18.68,18.862,4511200,0.0,0.0
2017-08-29,18.8,18.885,18.718,18.808,2655600,0.0,0.0
2017-08-30,18.763,18.763,18.493,18.535,4731600,0.0,0.0
2017-08-31,18.478,18.91,18.478,18.653,4191200,0.0,0.0
2017-09-01,18.685,18.795,18.448,18.74,3489200,0.0,0.0
2017-09-05,18.622,18.98,18.452,18.962,8007200,0.0,0.0
2017-09-06,19.048,19.097,18.525,18.782,6218000,0.0,0.0
2017-09-07,18.737,18.858,17.772,17.808,5542000,0.0,0.0
2017-09-08,17.78,17.827,17.433,17.815,4927600,0.0,0.0
2017-09-11,17.952,18.312,17.725,18.282,7883600,0.0,0.0
2017-09-12,18.378,18.475,18.147,18.403,2928400,0.0,0.0
2017-09-13,18.335,18.86,18.335,18.74,3420000,0.0,0.0
2017-09-14,18.608,18.608,18.055,18.087,2862000,0.0,0.0
2017-09-15,17.985,18.122,17.525,17.573,3298400,0.0,0.0
2017-09-18,17.69,17.753,17.22,17.315,4679600,0.0,0.0
2017-09-19,17.31,17.397,17.02,17.365,4068000,0.0,0.0
2017-09-20,17.32,17.567,17.23,17.558,3480400,0.0,0.0
2017-09-21,17.58,17.61,17.31,17.375,1981600,0.0,0.0
2017-09-22,17.43,17.57,17.275,17.497,2690800,0.0,0.0
2017-09-25,17.5,17.542,17.15,17.288,3004800,0.0,0.0
2017-09-26,17.347,17.353,16.968,16.98,2156800,0.0,0.0
2017-09-27,17.105,17.212,16.84,16.868,3502400,0.0,0.0
2017-09-28,11.972,12.0,10.655,11.36,123168400,0.0,0.0
2017-09-29,11.438,12.29,11.403,12.233,37432000,0.0,0.0
2017-10-02,12.33,12.578,12.188,12.415,14340800,0.0,0.0
2017-10-03,12.427,12.495,11.578,11.795,18354000,0.0,0.0
2017-10-04,11.705,12.038,11.632,12.025,15339200,0.0,0.0
2017-10-05,11.993,12.208,11.767,12.0,19427600,0.0,0.0
2017-10-06,12.05,12.1,11.887,11.935,9169200,0.0,0.0
2017-10-09,11.967,12.017,11.77,11.82,6817200,0.0,0.0
2017-10-10,11.802,11.873,11.44,11.525,9614000,0.0,0.0
